ContactId,ClientId,Client,ProductId,ProductType,EffectiveDate,ExpireDate,Total
Member 4399,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x23497029AC6E75B85BF551592413EAEC,Subscription,2018-06-26,2023-06-25,81.0
Member 550,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x6E7D18ED8F4B155CD754766A12B77795,Subscription,2020-02-05,2020-09-04,282.69
Member 1571,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE5C633F7D8C10E39208F24DDC16CE215,Subscription,2019-08-21,2020-08-20,68.85
Member 550,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x4A5E1E8665F49208BC5058C685E8349F,Subscription,2020-02-05,2020-08-04,221.94
Member 4400,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE5C633F7D8C10E39208F24DDC16CE215,Subscription,2019-08-21,2020-08-20,68.85
Member 550,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x4A5E1E8665F49208BC5058C685E8349F,Subscription,2020-02-05,2020-09-04,221.94
Member 550,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x849CA367DEF9707A9878805931CAAA3C,Subscription,2020-02-05,2020-08-04,221.94
Member 550,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x849CA367DEF9707A9878805931CAAA3C,Subscription,2020-02-05,2020-09-04,221.94
Member 550,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5882CCC519B7AB9C962B09BE51A8C4EE,Subscription,2020-02-05,2020-08-04,346.68
Member 550,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5882CCC519B7AB9C962B09BE51A8C4EE,Subscription,2020-02-05,2020-09-04,346.68
Member 550,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5882CCC519B7AB9C962B09BE51A8C4EE,Subscription,2020-02-05,2020-10-04,346.68
Member 4401,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2018-07-15,2019-01-14,1858.95
Member 4402,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2020-02-04,2020-08-03,1701.0
Member 4403,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2018-07-17,2019-01-16,1673.46
Member 4404,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7B76A5AC015194C135B29D2B0F6FB550,Subscription,2020-02-10,2021-02-09,16.2
Member 4405,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5D288B0A34F596B603F0B8A3FE02B5FD,Subscription,2018-04-24,2023-04-23,145.8
Member 4406,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x32191D11C63C5BE35852EFA1641BF4F7,Subscription,2018-04-26,2018-07-25,20.25
Member 4407,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x849CA367DEF9707A9878805931CAAA3C,Subscription,2020-02-27,2020-08-26,295.65
Member 4406,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x32191D11C63C5BE35852EFA1641BF4F7,Subscription,2018-04-26,2018-10-31,20.25
Member 4408,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2020-03-05,2020-09-04,1891.35
Member 1289,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x621AFE977038ABD6E37F5F266CA5D2C9,Subscription,2018-04-26,2018-07-25,461.7
Member 4408,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2020-03-05,2020-11-04,1891.35
Member 1289,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x621AFE977038ABD6E37F5F266CA5D2C9,Subscription,2018-04-26,2018-08-06,461.7
Member 4408,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2020-03-05,2021-01-04,1891.35
Member 1289,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x621AFE977038ABD6E37F5F266CA5D2C9,Subscription,2018-04-26,2018-09-07,461.7
Member 998,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE8F2B7EA1CE7210BB1E7BA92891B7077,Subscription,2018-04-26,2023-04-25,145.8
Member 4409,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xEAD77ED9CD783A118F08D834AF2B31C7,Subscription,2018-10-22,2019-01-21,295.65
Member 4410,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-03-15,2020-03-14,68.85
Member 4411,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-01-31,2019-07-30,1673.46
Member 4412,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-01-03,2019-07-02,1858.95
Member 220,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7CA2DA1A6C6654627F7429C992A653B6,Subscription,2019-02-08,2019-05-07,441.45
Member 4413,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-10-29,2020-04-28,1673.46
Member 4414,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2018-05-01,2018-10-31,2320.65
Member 4415,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2018-08-27,2019-02-26,1858.95
Member 4416,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE8F2B7EA1CE7210BB1E7BA92891B7077,Subscription,2018-05-04,2023-05-03,145.8
Member 4415,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2018-08-27,2019-05-31,1858.95
Member 4415,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2018-08-27,2019-11-24,1858.95
Member 4417,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-08-20,2020-02-19,1858.95
Member 4417,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-08-20,2020-03-20,1858.95
Member 4417,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-08-20,2020-04-18,1858.95
Member 4418,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2018-03-12,2019-03-11,1858.95
Member 4417,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-08-20,2020-04-30,1858.95
Member 609,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x00B8AD7BA00DCD42D8D65E4251E1BABD,Subscription,2019-03-21,2019-06-20,376.65
Member 4419,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-03-22,2020-03-21,85.05
Member 3141,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2018-06-15,2019-06-14,85.05
Member 1521,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF3892206602395AA536A604E97C3A10D,Subscription,2018-06-06,2023-06-05,9.72
Member 250,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x32191D11C63C5BE35852EFA1641BF4F7,Subscription,2020-01-09,2020-07-08,20.25
Member 4420,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-01-08,2019-07-07,1673.46
Member 4421,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7CA2DA1A6C6654627F7429C992A653B6,Subscription,2020-12-10,2021-06-09,603.45
Member 4420,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-01-08,2019-08-08,1673.46
Member 4422,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2021-01-11,2021-09-10,1891.35
Member 4423,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2018-03-23,2019-03-22,68.85
Member 4424,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-08-27,2020-02-26,1858.95
Member 4425,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-08-21,2020-08-20,68.85
Member 4426,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2018-10-16,2019-04-15,1858.95
Member 4427,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-06-14,2020-06-13,85.05
Member 1025,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5D288B0A34F596B603F0B8A3FE02B5FD,Subscription,2018-10-17,2023-10-16,198.45
Member 4428,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF8BDD83EA6C73AE234569CE990FBCF32,Subscription,2020-09-15,2021-09-14,68.85
Member 4429,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2018-10-18,2019-04-17,1858.95
Member 4429,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2018-10-18,2019-05-23,1858.95
Member 2875,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF8BDD83EA6C73AE234569CE990FBCF32,Subscription,2019-03-18,2020-03-17,85.05
Member 4430,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-03-18,2020-03-17,68.85
Member 4431,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-08-16,2020-08-15,68.85
Member 4432,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-08-16,2020-08-15,68.85
Member 4433,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE8F2B7EA1CE7210BB1E7BA92891B7077,Subscription,2018-10-19,2023-10-18,141.75
Member 4434,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-11-30,2020-05-29,1858.95
Member 4435,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7CA2DA1A6C6654627F7429C992A653B6,Subscription,2018-11-26,2019-02-25,441.45
Member 476,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-12-01,2020-05-31,1858.95
Member 4436,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE8F2B7EA1CE7210BB1E7BA92891B7077,Subscription,2018-11-27,2023-11-26,145.8
Member 4437,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-12-01,2020-05-31,1673.46
Member 1032,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE8F2B7EA1CE7210BB1E7BA92891B7077,Subscription,2018-12-05,2023-12-04,279.45
Member 4437,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-12-01,2020-07-01,1673.46
Member 4438,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5D288B0A34F596B603F0B8A3FE02B5FD,Subscription,2018-09-20,2023-09-19,141.75
Member 4439,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-12-02,2020-06-01,1858.95
Member 1035,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x6920CEC9DEA329F384F8B7AE0AF548AE,Subscription,2018-10-24,2019-10-23,891.0
Member 4440,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-12-02,2020-06-01,1858.95
Member 1143,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xA7E5596AA60771BA546609E749D76678,Subscription,2018-11-01,2023-10-31,60.75
Member 4440,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-12-02,2020-07-01,1858.95
Member 627,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x3E38FA18D6F9694B044440D3666119F7,Subscription,2019-05-07,2020-05-06,1012.5
Member 2769,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF8BDD83EA6C73AE234569CE990FBCF32,Subscription,2019-06-20,2020-06-19,68.85
Member 4441,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2018-07-15,2019-01-14,2320.65
Member 627,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x3E38FA18D6F9694B044440D3666119F7,Subscription,2019-05-07,2020-12-03,1012.5
Member 4442,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2018-02-17,2019-02-16,68.85
Member 4443,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x32191D11C63C5BE35852EFA1641BF4F7,Subscription,2019-05-08,2019-08-07,20.25
Member 128,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x32191D11C63C5BE35852EFA1641BF4F7,Subscription,2019-05-08,2019-08-07,20.25
Member 1540,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2018-02-18,2019-02-17,68.85
Member 128,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x32191D11C63C5BE35852EFA1641BF4F7,Subscription,2019-05-08,2020-01-15,20.25
Member 4297,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2018-02-21,2019-02-20,68.85
Member 128,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x86599100ADCF87917CABCFB33CCAF96F,Subscription,2019-05-08,2019-08-07,376.65
Member 128,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x86599100ADCF87917CABCFB33CCAF96F,Subscription,2019-05-08,2020-01-15,376.65
Member 2593,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2018-02-23,2019-02-22,68.85
Member 4444,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE5C633F7D8C10E39208F24DDC16CE215,Subscription,2019-05-16,2020-05-15,68.85
Member 4445,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2018-02-23,2019-02-22,1673.46
Member 4446,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE5C633F7D8C10E39208F24DDC16CE215,Subscription,2019-05-24,2020-05-23,85.05
Member 591,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x00B8AD7BA00DCD42D8D65E4251E1BABD,Subscription,2018-02-24,2018-05-23,376.65
Member 4447,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-03-11,2019-09-10,1858.95
Member 4448,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5882CCC519B7AB9C962B09BE51A8C4EE,Subscription,2018-12-30,2019-03-29,461.7
Member 4449,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2018-12-31,2019-06-29,1858.95
Member 4447,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-03-11,2019-10-18,1858.95
Member 4450,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-01-08,2019-07-07,1858.95
Member 4451,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x8F2EED0BFBF6EFC8983854E039DBF3E7,Subscription,2019-01-08,2024-01-07,81.0
Member 4452,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x23497029AC6E75B85BF551592413EAEC,Subscription,2019-02-19,2024-02-18,81.0
Member 4452,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xBA893EB6FD6006B985509ACD93F52BD6,Subscription,2019-02-19,2024-02-18,198.45
Member 4453,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x8F2EED0BFBF6EFC8983854E039DBF3E7,Subscription,2019-01-09,2024-01-08,81.0
Member 4454,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xBA893EB6FD6006B985509ACD93F52BD6,Subscription,2019-02-19,2024-02-18,198.45
Member 4455,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-02-07,2020-02-06,85.05
Member 3295,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7CA2DA1A6C6654627F7429C992A653B6,Subscription,2020-02-21,2020-08-20,441.45
Member 353,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-06-07,2019-12-06,1696.95
Member 3295,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x86599100ADCF87917CABCFB33CCAF96F,Subscription,2020-02-21,2020-08-20,376.65
Member 4456,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF8BDD83EA6C73AE234569CE990FBCF32,Subscription,2019-06-12,2020-06-11,68.85
Member 4457,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x32191D11C63C5BE35852EFA1641BF4F7,Subscription,2018-09-20,2018-12-19,15.39
Member 4457,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7CA2DA1A6C6654627F7429C992A653B6,Subscription,2018-09-20,2019-11-25,331.29
Member 4458,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-06-15,2019-12-14,1858.95
Member 4457,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7CA2DA1A6C6654627F7429C992A653B6,Subscription,2018-09-20,2018-12-19,331.29
Member 4459,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x695A84EA5F17890F1AFAC36158B3D210,Subscription,2019-06-18,2020-06-17,1255.5
Member 4460,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x695A84EA5F17890F1AFAC36158B3D210,Subscription,2020-01-20,2021-01-19,1012.5
Member 4457,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7CA2DA1A6C6654627F7429C992A653B6,Subscription,2018-09-20,2019-07-23,331.29
Member 4457,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7CA2DA1A6C6654627F7429C992A653B6,Subscription,2018-09-20,2019-10-25,331.29
Member 4461,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x849CA367DEF9707A9878805931CAAA3C,Subscription,2019-01-01,2019-03-31,295.65
Member 4462,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-09-03,2020-09-02,68.85
Member 4463,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7570F887210A3E178158432A4FFEE9E9,Subscription,2018-09-21,2023-09-20,141.75
Member 3157,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x37EC95AB0BAB3E4049B0F0AA050B5BE1,Subscription,2018-10-12,2023-10-11,121.5
Member 710,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7CA2DA1A6C6654627F7429C992A653B6,Subscription,2018-08-28,2018-11-27,441.45
Member 4464,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-08-14,2020-08-13,85.05
Member 1045,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7CA2DA1A6C6654627F7429C992A653B6,Subscription,2018-08-31,2018-11-29,441.45
Member 4465,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-04-15,2019-10-14,1858.95
Member 4466,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-11-26,2020-05-25,1858.95
Member 1549,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x695A84EA5F17890F1AFAC36158B3D210,Subscription,2019-12-17,2020-12-16,1206.9
Member 4466,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-11-26,2020-07-25,1858.95
Member 689,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-08-13,2020-08-12,68.85
Member 1553,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF3892206602395AA536A604E97C3A10D,Subscription,2018-04-06,2023-04-05,24.3
Member 4467,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE5C633F7D8C10E39208F24DDC16CE215,Subscription,2020-10-12,2021-10-11,68.85
Member 4468,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2018-05-09,2019-05-08,68.85
Member 4469,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2020-01-06,2020-07-05,1891.35
Member 2796,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE5C633F7D8C10E39208F24DDC16CE215,Subscription,2020-07-29,2021-07-28,68.85
Member 4470,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2020-05-17,2021-01-16,1701.0
Member 4471,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE8F2B7EA1CE7210BB1E7BA92891B7077,Subscription,2018-06-06,2023-06-05,279.45
Member 4472,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2020-09-21,2021-05-20,1701.0
Member 4473,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-04-19,2019-10-18,1858.95
Member 4474,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2018-09-13,2019-03-12,1673.46
Member 572,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-02-22,2019-08-21,1858.95
Member 565,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x84C3594C50F5EEDD853B8C67D1C96391,Subscription,2019-11-18,2020-11-17,162.0
Member 4475,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-01-10,2019-07-09,1858.95
Member 4326,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF8BDD83EA6C73AE234569CE990FBCF32,Subscription,2019-11-19,2020-11-18,68.85
Member 3773,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7570F887210A3E178158432A4FFEE9E9,Subscription,2018-09-27,2023-09-26,145.8
Member 4326,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF8BDD83EA6C73AE234569CE990FBCF32,Subscription,2019-11-19,2021-05-18,68.85
Member 2205,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE8F2B7EA1CE7210BB1E7BA92891B7077,Subscription,2019-02-14,2024-02-13,198.45
Member 2220,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-11-19,2020-11-18,85.05
Member 4476,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x46EAC340877A8A41775F6C5054950397,Subscription,2019-09-11,2020-09-10,68.85
Member 1766,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7CA2DA1A6C6654627F7429C992A653B6,Subscription,2019-02-19,2019-05-18,441.45
Member 4477,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2018-11-02,2019-05-01,1858.95
Member 1710,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x32191D11C63C5BE35852EFA1641BF4F7,Subscription,2020-08-17,2021-02-16,20.25
Member 4478,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-12-27,2020-06-26,1858.95
Member 4478,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xCFDC71144400EB58499E856230E8377E,Subscription,2019-12-27,2020-07-26,1858.95
Member 4479,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-01-16,2019-07-15,1673.46
Member 2229,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x7570F887210A3E178158432A4FFEE9E9,Subscription,2018-10-31,2023-10-30,145.8
Member 4480,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2020-11-04,2021-07-03,1891.35
Member 3344,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE8F2B7EA1CE7210BB1E7BA92891B7077,Subscription,2018-09-19,2023-09-18,198.45
Member 1742,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xF8BDD83EA6C73AE234569CE990FBCF32,Subscription,2020-01-14,2021-01-13,68.85
Member 4481,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE8F2B7EA1CE7210BB1E7BA92891B7077,Subscription,2018-08-13,2023-08-12,145.8
Member 4482,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0x5062BDB4344FA5E923012263DB5A6448,Subscription,2019-01-24,2019-07-23,1858.95
Member 4483,0x69CB4E2FB587F20F7AF21D60E989ADAB,NAIOP,0xE8F2B7EA1CE7210BB1E7BA92891B7077,Subscription,2019-01-24,2024-01-23,198.45
